lead_id,client_id,company_name_raw,industry_vertical,city_id,requested_geography,anchor_screen_id,lead_source,lead_date,sales_stage_reached,lost_date,requested_start_date,requested_duration_days,requested_num_screens,indicated_budget,quoted_price_per_slot_per_day,client_target_price_per_slot_per_day,price_gap_pct,negotiation_rounds,competitor_mentioned,loss_reason,loss_reason_detail,campaign_objective,ad_type
LEAD-000333,CLI-00224,,technology,DAT,DAT:Bellwood,DAT-SCR-002804,repeat_client_inquiry,2026-03-07,quote_sent,2026-03-16,2026-05-03,88,14,649069.97,68.79,47.79,0.4394,0,False,price_too_high,Quoted rate exceeded client ceiling,reach,Product Launch Campaign (Reach)
LEAD-000334,CLI-00086,,telecom,ACS,ACS:Old Orchard,ACS-SCR-000595,website_form,2025-10-20,initial_inquiry,2025-10-26,2025-11-19,21,4,9070.61,,,,0,False,targeting_mismatch,Audience profile was not a fit for offered screens,reach,5G Network Launch (Reach)
LEAD-000335,CLI-00120,,auto,ACS,ACS:Southgate Commons,ACS-SCR-000412,repeat_client_inquiry,2025-11-22,quote_sent,2025-11-25,2026-01-22,8,11,16291.2,27.15,18.57,0.462,0,False,budget_mismatch,Indicated budget could not cover requested screen count,reach,EV Awareness Campaign (Reach)
LEAD-000336,CLI-00377,,hospitality,LH,LH:Financial Row,LH-SCR-005090,cold_outreach,2026-02-08,verbal_agreement,2026-03-24,2026-04-04,12,2,4242.79,170.73,164.07,0.0406,2,True,went_with_competitor,Lost to a digital/social budget reallocation,awareness,Weekend Getaway Promo (Awareness)
LEAD-000337,CLI-00073,,finance,LH,LH:Downtown Core,LH-SCR-000048,trade_show,2025-12-29,quote_sent,2026-01-01,2026-02-19,10,2,13103.06,99.67,71.45,0.395,0,False,price_too_high,Rate card premium on hub screens broke the budget,reach,Digital Banking Launch (Reach)
LEAD-000338,,Community Clinics,healthcare,LH,LH:Old Mill District,LH-SCR-006073,cold_outreach,2026-03-03,negotiating,2026-04-01,2026-04-22,29,4,96563.61,87.72,85.24,0.0291,1,False,contract_terms_disagreement,Legal review flagged liability clauses,awareness,New Clinic Announcement (Awareness)
LEAD-000339,,Public Commission,government,LH,LH:Harborfront,LH-SCR-004911,inbound_call,2026-07-15,negotiating,2026-07-31,2026-08-26,39,13,53448.53,101.96,96.4,0.0577,3,False,contract_terms_disagreement,Payment terms could not be aligned,frequency,Census/Enrollment Drive (Frequency)
LEAD-000340,,Studio Studios,entertainment,DAT,DAT:Harrow Point,DAT-SCR-002675,inbound_call,2026-01-16,quote_sent,2026-01-20,2026-02-22,22,1,61833.11,130.41,135.35,-0.0365,0,True,went_with_competitor,Lost to a digital/social budget reallocation,reach,Streaming Series Launch (Reach)
LEAD-000341,CLI-00412,,retail,ACS,ACS:Windmere Park,ACS-SCR-000610,repeat_client_inquiry,2026-06-08,negotiating,2026-07-03,2026-08-06,17,7,55544.9,22.68,22.02,0.03,3,True,went_with_competitor,Lost to a digital/social budget reallocation,conversion,Seasonal Sale Promotion (Conversion)
LEAD-000342,,Drive Motors,auto,ACS,ACS:Fallowfield,ACS-SCR-000307,website_form,2025-11-23,quote_sent,2025-11-29,2026-01-15,71,12,34495.77,29.1,20.28,0.4349,0,False,budget_mismatch,Approved budget came in lower than initial ask,conversion,New Model Launch (Conversion)
LEAD-000343,,Corner Outfitters,retail,LH,LH:Financial Row,LH-SCR-000599,inbound_call,2026-06-12,quote_sent,2026-06-16,2026-07-20,50,1,90389.48,111.22,78.96,0.4086,0,False,price_too_high,Client benchmarked against a cheaper media mix,reach,New Store Opening (Reach)
LEAD-000344,CLI-00253,,cpg,LH,LH:Market Quarter,LH-SCR-003352,cold_outreach,2026-06-24,initial_inquiry,2026-06-28,2026-08-19,52,16,50549.64,,,,0,False,targeting_mismatch,Requested geography did not match available inventory,frequency,Flavor Launch Promo (Frequency)
LEAD-000345,CLI-00492,,retail,DAT,DAT:Central Yard,DAT-SCR-002439,repeat_client_inquiry,2026-05-19,initial_inquiry,2026-05-26,2026-07-24,14,2,18695.45,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,reach,Seasonal Sale Promotion (Reach)
LEAD-000346,,Regency Inn & Suites,hospitality,LH,LH:Cathedral Heights,LH-SCR-003546,website_form,2026-05-19,initial_inquiry,2026-05-25,2026-06-08,21,1,34128.29,,,,0,True,timing_conflict,Requested flight overlapped a blackout period,conversion,Weekend Getaway Promo (Conversion)
LEAD-000347,,Bright Institute,education,ACS,ACS:Cobblestone Village,ACS-SCR-000117,referral,2026-07-27,initial_inquiry,2026-07-31,2026-09-27,28,1,10879.65,,,,0,False,timing_conflict,Requested flight overlapped a blackout period,reach,Open House Announcement (Reach)
LEAD-000348,,Vital Wellness Center,healthcare,LH,LH:Cathedral Heights,LH-SCR-003287,trade_show,2026-04-15,initial_inquiry,2026-04-16,2026-05-17,20,1,117065.15,,,,0,False,budget_mismatch,Client budget was reallocated mid-quarter,reach,New Clinic Announcement (Reach)
LEAD-000349,,Meridian Financial,finance,DAT,DAT:Bellwood,DAT-SCR-002264,trade_show,2026-03-02,negotiating,2026-03-28,2026-04-15,25,7,37826.59,68.44,,,1,False,inventory_unavailable,Corridor exclusivity request could not be honored,conversion,Retirement Planning Awareness (Conversion)
LEAD-000350,,Community Relief Fund,nonprofit,DAT,DAT:Bellwood,DAT-SCR-001985,trade_show,2026-05-04,quote_sent,2026-05-16,2026-05-26,11,10,51715.24,41.44,32.37,0.2802,0,False,budget_mismatch,Client budget was reallocated mid-quarter,reach,Community Support Campaign (Reach)
LEAD-000351,CLI-00049,,retail,ACS,ACS:Greenhollow,ACS-SCR-000680,referral,2025-11-27,negotiating,2025-12-22,2026-02-13,18,3,9193.41,28.36,29.27,-0.0311,1,False,campaign_cancelled_internally,Client paused all marketing spend that quarter,frequency,Seasonal Sale Promotion (Frequency)
LEAD-000352,,Sterling Credit Union,finance,LH,LH:Uptown Crescent,LH-SCR-003960,cold_outreach,2026-05-28,initial_inquiry,2026-05-31,2026-06-20,60,1,72194.74,,,,0,False,budget_mismatch,Client budget was reallocated mid-quarter,conversion,Retirement Planning Awareness (Conversion)
LEAD-000353,CLI-00317,,finance,ACS,ACS:Sunridge Acres,ACS-SCR-000562,cold_outreach,2026-03-21,initial_inquiry,2026-03-25,2026-05-09,92,1,223249.64,,,,0,False,no_response_ghosted,Client stopped responding after initial call,conversion,Wealth Management Campaign (Conversion)
LEAD-000354,,Prime Boutique,retail,LH,LH:East Commons,LH-SCR-003165,cold_outreach,2025-12-31,initial_inquiry,2026-01-02,2026-01-30,36,14,22730.06,,,,0,False,targeting_mismatch,Audience profile was not a fit for offered screens,awareness,Weekend Flash Sale (Awareness)
LEAD-000355,,Future Prep,education,ACS,ACS:Southgate Commons,ACS-SCR-001571,trade_show,2026-06-27,initial_inquiry,2026-06-30,2026-07-12,18,14,20842.93,,,,0,False,no_response_ghosted,Client stopped responding after initial call,conversion,Program Launch Campaign (Conversion)
LEAD-000356,,Urban Outfitters,retail,DAT,DAT:Lakeside Loop,DAT-SCR-000148,inbound_call,2026-04-01,quote_sent,2026-04-05,2026-04-18,49,19,97070.8,31.79,,,0,False,inventory_unavailable,Requested screens already booked for the flight dates,frequency,Loyalty Program Push (Frequency)
LEAD-000357,,Community Health Group,healthcare,DAT,DAT:Milltown,DAT-SCR-002611,inbound_call,2026-05-11,negotiating,2026-05-30,2026-07-13,28,14,99134.11,57.52,59.67,-0.036,2,False,contract_terms_disagreement,Legal review flagged liability clauses,frequency,Open Enrollment Campaign (Frequency)
LEAD-000358,,Landmark Properties,real_estate,DAT,DAT:Northbank,DAT-SCR-002495,trade_show,2026-02-05,initial_inquiry,2026-02-07,2026-02-18,7,4,104016.55,,,,0,False,targeting_mismatch,Audience profile was not a fit for offered screens,awareness,Open House Weekend (Awareness)
LEAD-000359,CLI-00412,,retail,ACS,ACS:Windmere Park,ACS-SCR-000123,repeat_client_inquiry,2025-10-18,contract_sent,2025-11-12,2025-12-04,21,2,66499.12,21.45,21.98,-0.0241,4,False,campaign_cancelled_internally,Internal reorg delayed campaign approval indefinitely,reach,Loyalty Program Push (Reach)
LEAD-000360,CLI-00378,,telecom,ACS,ACS:Brookview,ACS-SCR-000396,repeat_client_inquiry,2026-04-13,verbal_agreement,2026-05-07,2026-05-23,79,10,407476.95,31.22,31.88,-0.0207,4,False,campaign_cancelled_internally,Budget was pulled before signing,awareness,Device Trade-in Campaign (Awareness)
LEAD-000361,CLI-00075,,retail,LH,LH:Old Mill District,LH-SCR-002997,website_form,2025-09-07,quote_sent,2025-09-13,2025-09-26,7,1,2574.26,106.72,85.54,0.2476,0,False,price_too_high,Client benchmarked against a cheaper media mix,reach,New Store Opening (Reach)
LEAD-000362,CLI-00516,,telecom,LH,LH:Market Quarter,LH-SCR-005417,inbound_call,2025-08-25,quote_sent,2025-09-02,2025-10-12,48,2,140341.01,101.15,73.12,0.3833,0,False,price_too_high,Quoted rate exceeded client ceiling,frequency,5G Network Launch (Frequency)
LEAD-000363,CLI-00062,,finance,DAT,DAT:Central Yard,DAT-SCR-001904,repeat_client_inquiry,2025-12-10,negotiating,2026-01-01,2026-02-02,24,1,65246.56,110.5,107.49,0.028,1,False,contract_terms_disagreement,Payment terms could not be aligned,frequency,Digital Banking Launch (Frequency)
LEAD-000364,,Family Clinics,healthcare,ACS,ACS:Sunridge Acres,ACS-SCR-000050,referral,2026-01-07,initial_inquiry,2026-01-08,2026-01-26,15,1,47945.92,,,,0,False,timing_conflict,Requested flight overlapped a blackout period,reach,New Clinic Announcement (Reach)
LEAD-000365,,Care Clinics,healthcare,LH,LH:North Terminus,LH-SCR-000554,repeat_client_inquiry,2026-06-08,initial_inquiry,2026-06-15,2026-07-30,19,1,20687.65,,,,0,False,timing_conflict,Requested flight overlapped a blackout period,conversion,Preventive Care Awareness (Conversion)
LEAD-000366,CLI-00417,,hospitality,LH,LH:Harborfront,LH-SCR-005161,website_form,2026-02-19,quote_sent,2026-02-24,2026-04-08,68,4,38333.17,101.18,91.42,0.1068,0,True,went_with_competitor,Competitor offered a bundled multi-city rate,frequency,New Property Launch (Frequency)
LEAD-000367,CLI-00050,,auto,ACS,ACS:Windmere Park,ACS-SCR-001456,repeat_client_inquiry,2025-10-08,negotiating,2025-10-18,2025-11-15,17,1,7775.59,45.02,46.31,-0.0279,1,True,went_with_competitor,Competitor offered a bundled multi-city rate,awareness,EV Awareness Campaign (Awareness)
LEAD-000368,,Foundation Prep,education,LH,LH:Harborfront,LH-SCR-003025,repeat_client_inquiry,2025-12-19,negotiating,2025-12-29,2026-01-24,52,3,23287.26,140.9,116.14,0.2132,2,False,price_too_high,Quoted rate exceeded client ceiling,frequency,Program Launch Campaign (Frequency)
LEAD-000369,CLI-00184,,cpg,ACS,ACS:Pine Hatch,ACS-SCR-000536,repeat_client_inquiry,2025-09-17,negotiating,2025-10-16,2025-12-02,26,6,17392.09,29.08,30.33,-0.0412,1,False,contract_terms_disagreement,Disagreement over cancellation/make-good terms,awareness,New Product Launch (Awareness)
LEAD-000370,,Neighbor Coalition,nonprofit,LH,LH:Financial Row,LH-SCR-004362,referral,2026-03-15,quote_sent,2026-03-22,2026-04-01,41,5,73215.75,226.23,169.8,0.3323,0,False,price_too_high,Client benchmarked against a cheaper media mix,reach,Awareness Month Push (Reach)
LEAD-000371,CLI-00339,,auto,LH,LH:Market Quarter,LH-SCR-005243,repeat_client_inquiry,2026-06-11,quote_sent,2026-06-25,2026-08-08,15,25,4353.78,89.52,67.7,0.3223,0,True,budget_mismatch,Client budget was reallocated mid-quarter,conversion,New Model Launch (Conversion)
LEAD-000372,CLI-00386,,technology,LH,LH:Riverside Junction,LH-SCR-002915,repeat_client_inquiry,2025-10-16,initial_inquiry,2025-10-20,2025-11-12,24,1,9810.24,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,reach,Developer Conference Promo (Reach)
LEAD-000373,CLI-00269,,real_estate,DAT,DAT:Northbank,DAT-SCR-002774,repeat_client_inquiry,2026-04-27,initial_inquiry,2026-04-29,2026-06-27,10,1,33765.94,,,,0,False,no_response_ghosted,Client stopped responding after initial call,awareness,New Development Launch (Awareness)
LEAD-000374,,Metro Automotive,auto,LH,LH:Market Quarter,LH-SCR-002234,referral,2026-04-17,negotiating,2026-04-26,2026-06-10,16,1,25923.19,66.03,46.26,0.4274,2,True,price_too_high,Rate card premium on hub screens broke the budget,reach,EV Awareness Campaign (Reach)
LEAD-000375,,ByteWorks Systems,technology,LH,LH:Harborfront,LH-SCR-000586,website_form,2025-12-27,negotiating,2026-01-05,2026-01-30,48,14,88594.46,117.41,92.01,0.2761,3,False,price_too_high,Client benchmarked against a cheaper media mix,conversion,Product Launch Campaign (Conversion)
LEAD-000376,,Daily Foods,cpg,DAT,DAT:Kestrel Heights,DAT-SCR-000209,cold_outreach,2026-04-25,initial_inquiry,2026-05-01,2026-05-23,33,19,147582.03,,,,0,False,no_response_ghosted,Client stopped responding after initial call,reach,Flavor Launch Promo (Reach)
LEAD-000377,,Trust Advisors,finance,LH,LH:Financial Row,LH-SCR-003251,cold_outreach,2026-05-20,quote_sent,2026-05-25,2026-07-09,18,1,10593.11,128.08,117.88,0.0865,0,True,went_with_competitor,Competitor offered a bundled multi-city rate,frequency,Retirement Planning Awareness (Frequency)
LEAD-000378,,Torque Auto Group,auto,LH,LH:Downtown Core,LH-SCR-004175,website_form,2026-03-18,initial_inquiry,2026-03-21,2026-04-26,49,8,71543.0,,,,0,False,no_response_ghosted,Follow-up emails went unanswered,awareness,Test Drive Promotion (Awareness)
LEAD-000379,CLI-00481,,auto,ACS,ACS:Southgate Commons,ACS-SCR-000273,referral,2025-11-02,initial_inquiry,2025-11-03,2025-12-17,28,1,13988.06,,,,0,False,no_response_ghosted,Client stopped responding after initial call,conversion,New Model Launch (Conversion)
LEAD-000380,,Vital Health Group,healthcare,ACS,ACS:Cobblestone Village,ACS-SCR-001507,referral,2025-10-27,contract_sent,2025-12-19,2026-01-29,37,1,27731.29,26.41,,,5,False,inventory_unavailable,Requested screens already booked for the flight dates,conversion,Open Enrollment Campaign (Conversion)
LEAD-000381,,Trend Mart,retail,LH,LH:Market Quarter,LH-SCR-005779,cold_outreach,2026-02-12,quote_sent,2026-02-23,2026-03-24,43,14,122363.86,105.8,,,0,False,inventory_unavailable,Requested screens already booked for the flight dates,conversion,New Store Opening (Conversion)
LEAD-000382,,Live Entertainment,entertainment,DAT,DAT:Milltown,DAT-SCR-000609,referral,2026-02-14,contract_sent,2026-03-17,2026-03-27,71,1,112296.9,31.78,28.65,0.1092,5,False,contract_terms_disagreement,Payment terms could not be aligned,reach,Ticket Sale Push (Reach)
LEAD-000383,,Harbor Developments,real_estate,DAT,DAT:Northbank,DAT-SCR-000039,inbound_call,2026-07-29,verbal_agreement,2026-08-19,2026-08-31,21,3,81262.47,29.31,29.89,-0.0194,3,True,campaign_cancelled_internally,Budget was pulled before signing,reach,Open House Weekend (Reach)
LEAD-000384,,Foundation Prep,education,ACS,ACS:Fallowfield,ACS-SCR-000109,inbound_call,2026-07-22,negotiating,2026-07-31,2026-09-01,58,1,9201.88,35.28,35.35,-0.002,2,False,campaign_cancelled_internally,Budget was pulled before signing,reach,Open House Announcement (Reach)
LEAD-000385,CLI-00408,,cpg,LH,LH:North Terminus,LH-SCR-004769,cold_outreach,2026-08-15,verbal_agreement,2026-08-19,2026-10-15,52,1,37206.91,45.94,42.57,0.0792,2,True,went_with_competitor,Client signed with a rival OOH network,frequency,New Product Launch (Frequency)
LEAD-000386,CLI-00350,,auto,ACS,ACS:Brookview,ACS-SCR-000607,repeat_client_inquiry,2026-05-06,quote_sent,2026-05-20,2026-06-21,31,1,95030.78,46.94,32.44,0.447,0,False,price_too_high,Rate card premium on hub screens broke the budget,conversion,New Model Launch (Conversion)
LEAD-000387,,Grand Resorts,hospitality,LH,LH:Old Mill District,LH-SCR-002991,referral,2026-07-12,negotiating,2026-07-30,2026-09-04,42,5,25661.05,46.78,44.04,0.0622,1,False,campaign_cancelled_internally,Client paused all marketing spend that quarter,reach,Weekend Getaway Promo (Reach)
LEAD-000388,,Highstreet Mart,retail,ACS,ACS:Southgate Commons,ACS-SCR-000005,cold_outreach,2026-07-23,quote_sent,2026-08-06,2026-09-12,27,11,86825.05,22.94,,,0,False,inventory_unavailable,Requested screens already booked for the flight dates,reach,Loyalty Program Push (Reach)
LEAD-000389,CLI-00225,,entertainment,DAT,DAT:Union Flats,DAT-SCR-002703,inbound_call,2026-08-07,negotiating,2026-08-19,2026-10-01,114,2,349494.92,107.52,105.14,0.0226,2,True,went_with_competitor,Competitor offered a bundled multi-city rate,awareness,Streaming Series Launch (Awareness)
LEAD-000390,,Nimbus Solutions,technology,ACS,ACS:Southgate Commons,ACS-SCR-000337,repeat_client_inquiry,2026-08-08,negotiating,2026-08-16,2026-09-12,25,10,25433.58,38.66,36.91,0.0474,1,False,contract_terms_disagreement,Disagreement over cancellation/make-good terms,reach,Developer Conference Promo (Reach)
LEAD-000391,CLI-00271,,entertainment,DAT,DAT:Lakeside Loop,DAT-SCR-002003,website_form,2026-05-13,quote_sent,2026-05-17,2026-06-25,64,6,92799.92,98.8,67.96,0.4538,0,False,budget_mismatch,Indicated budget could not cover requested screen count,frequency,Ticket Sale Push (Frequency)
LEAD-000392,CLI-00129,,finance,ACS,ACS:Greenhollow,ACS-SCR-000638,repeat_client_inquiry,2025-11-14,negotiating,2025-11-30,2025-12-25,7,1,20508.56,30.95,31.4,-0.0143,2,False,contract_terms_disagreement,Payment terms could not be aligned,awareness,Digital Banking Launch (Awareness)
LEAD-000393,,Nimbus Solutions,technology,DAT,DAT:Northbank,DAT-SCR-001833,repeat_client_inquiry,2026-08-06,quote_sent,2026-08-10,2026-09-24,23,11,30935.17,63.41,54.25,0.1688,0,True,price_too_high,Client benchmarked against a cheaper media mix,frequency,App Download Drive (Frequency)
LEAD-000394,,Highstreet Mart,retail,ACS,ACS:Fallowfield,ACS-SCR-001670,cold_outreach,2026-02-15,quote_sent,2026-02-18,2026-03-12,94,1,23359.04,48.59,33.22,0.4627,0,False,price_too_high,Quoted rate exceeded client ceiling,frequency,Seasonal Sale Promotion (Frequency)
LEAD-000395,,Community Clinics,healthcare,ACS,ACS:Sunridge Acres,ACS-SCR-000378,website_form,2026-03-25,quote_sent,2026-04-03,2026-05-29,36,4,72077.57,41.83,29.83,0.4023,0,False,price_too_high,Rate card premium on hub screens broke the budget,conversion,Preventive Care Awareness (Conversion)
LEAD-000396,,Legacy Properties,real_estate,ACS,ACS:Maple Grove,ACS-SCR-001239,trade_show,2025-09-18,quote_sent,2025-10-02,2025-11-06,42,1,9158.98,128.76,87.95,0.464,0,False,price_too_high,Quoted rate exceeded client ceiling,conversion,Open House Weekend (Conversion)
LEAD-000397,CLI-00030,,entertainment,ACS,ACS:Windmere Park,ACS-SCR-000576,repeat_client_inquiry,2025-10-11,negotiating,2025-10-26,2025-11-17,17,1,3948.36,10.92,11.26,-0.0302,2,True,went_with_competitor,Competitor offered a bundled multi-city rate,conversion,Ticket Sale Push (Conversion)
LEAD-000398,,Trust Capital Partners,finance,LH,LH:Cathedral Heights,LH-SCR-002666,referral,2026-01-14,initial_inquiry,2026-01-20,2026-03-17,31,1,18173.21,,,,0,False,budget_mismatch,Approved budget came in lower than initial ask,frequency,Wealth Management Campaign (Frequency)
LEAD-000399,,Ledger Capital Partners,finance,LH,LH:East Commons,LH-SCR-003158,inbound_call,2026-07-23,quote_sent,2026-08-05,2026-09-08,8,1,10795.21,65.87,64.69,0.0182,0,True,went_with_competitor,Client signed with a rival OOH network,reach,Retirement Planning Awareness (Reach)
LEAD-000400,CLI-00519,,government,ACS,ACS:Greenhollow,ACS-SCR-000328,repeat_client_inquiry,2026-06-11,initial_inquiry,2026-06-15,2026-07-30,25,12,69504.65,,,,0,False,budget_mismatch,Indicated budget could not cover requested screen count,awareness,Public Safety Awareness (Awareness)
LEAD-000401,CLI-00177,,telecom,ACS,ACS:Cobblestone Village,ACS-SCR-001530,repeat_client_inquiry,2026-02-21,initial_inquiry,2026-02-26,2026-03-26,26,11,9240.73,,,,0,False,no_response_ghosted,Client stopped responding after initial call,conversion,Device Trade-in Campaign (Conversion)
