poi_id,city_id,city_zone,name,poi_type,scale,est_daily_footfall,anchor_location_id,distance_to_location_km,distance_to_location_mi,is_network_hub,side_of_road,peak_daypart
LH-POI-0539,LH,Financial Row,Financial Row Grand Hotel,hotel_convention,neighborhood,6022,LH-LOC-0025,0.137,0.085,True,near_side,night
LH-POI-0540,LH,Old Mill District,Heritage Old General Hospital,hospital,neighborhood,2794,LH-LOC-0063,0.125,0.078,True,near_side,evening
LH-POI-0541,LH,Old Mill District,Founders Old Municipal Building,government_building,major,6269,LH-LOC-0063,0.192,0.119,True,near_side,morning
LH-POI-0542,LH,Old Mill District,Riverside Old Apartments,residential_tower,neighborhood,1177,LH-LOC-0063,0.302,0.188,True,far_side,morning
LH-POI-0543,LH,East Commons,East Commons Corporate Center,office_park,major,5068,LH-LOC-0155,0.636,0.395,False,near_side,morning
LH-POI-0544,LH,Riverside Junction,Riverside Junction Mall,shopping_mall,neighborhood,1126,LH-LOC-0122,0.423,0.263,False,near_side,evening
LH-POI-0545,LH,Old Mill District,Old Mill District Market,grocery_anchor,flagship,21981,LH-LOC-0148,0.558,0.347,False,near_side,afternoon
LH-POI-0546,LH,Riverside Junction,Central Riverside Nightlife Quarter,entertainment_district,minor,685,LH-LOC-0057,0.196,0.122,True,far_side,evening
LH-POI-0547,LH,Riverside Junction,Crescent Corporate Center,office_park,minor,867,LH-LOC-0057,0.175,0.109,True,far_side,morning
LH-POI-0548,LH,Riverside Junction,Metro Galleria,shopping_mall,minor,823,LH-LOC-0057,0.027,0.017,True,near_side,afternoon
LH-POI-0549,LH,Harborfront,North Apartments,residential_tower,major,8559,LH-LOC-0217,0.274,0.17,False,far_side,morning
LH-POI-0550,LH,Cathedral Heights,Cathedral Heights Civic Center,government_building,neighborhood,1461,LH-LOC-0271,0.36,0.224,False,near_side,morning
LH-POI-0551,LH,Riverside Junction,Riverside Junction Towers,residential_tower,neighborhood,2349,LH-LOC-0312,0.312,0.194,False,far_side,night
LH-POI-0552,LH,Cathedral Heights,Cathedral Heights Municipal Building,government_building,major,4242,LH-LOC-0281,0.526,0.327,False,far_side,morning
LH-POI-0553,LH,Riverside Junction,Harbor Market,grocery_anchor,minor,639,LH-LOC-0077,0.114,0.071,True,far_side,midday
LH-POI-0554,LH,Riverside Junction,Founders Riverside Apartments,residential_tower,minor,195,LH-LOC-0077,0.175,0.109,True,far_side,morning
LH-POI-0555,LH,Riverside Junction,Stone Corporate Center,office_park,minor,298,LH-LOC-0077,0.019,0.012,True,near_side,morning
LH-POI-0556,LH,Cathedral Heights,Cedar Office Commons,office_park,neighborhood,641,LH-LOC-0111,0.218,0.135,False,far_side,evening
LH-POI-0557,LH,Riverside Junction,Central Riverside Apartments,residential_tower,minor,722,LH-LOC-0132,0.249,0.155,False,near_side,evening
LH-POI-0558,LH,East Commons,Metro East Market,grocery_anchor,minor,290,LH-LOC-0010,0.266,0.165,False,near_side,evening
LH-POI-0559,LH,East Commons,Harbor Corporate Center,office_park,minor,427,LH-LOC-0010,0.023,0.014,False,far_side,morning
LH-POI-0560,LH,Downtown Core,Founders Corporate Campus,corporate_campus,major,16557,LH-LOC-0041,0.559,0.347,True,far_side,evening
LH-POI-0561,LH,Downtown Core,Downtown Core Heritage Museum,museum,neighborhood,6578,LH-LOC-0041,0.067,0.042,True,near_side,afternoon
LH-POI-0562,LH,Downtown Core,Landmark Corporate Center,office_park,neighborhood,4359,LH-LOC-0041,0.162,0.101,True,far_side,evening
LH-POI-0563,LH,Downtown Core,Parkview Mall,shopping_mall,neighborhood,5810,LH-LOC-0041,0.083,0.052,True,far_side,evening
LH-POI-0564,LH,Old Mill District,Stone Old Apartments,residential_tower,neighborhood,1466,LH-LOC-0003,0.155,0.096,True,near_side,morning
LH-POI-0565,LH,Old Mill District,South Health Pavilion,hospital,flagship,16320,LH-LOC-0003,0.831,0.516,True,far_side,night
LH-POI-0566,LH,Old Mill District,Riverside Old Entertainment District,entertainment_district,neighborhood,3966,LH-LOC-0003,0.096,0.06,True,far_side,afternoon
LH-POI-0567,LH,Downtown Core,Downtown Core Office Commons,office_park,minor,1858,LH-LOC-0316,0.174,0.108,True,near_side,evening
LH-POI-0568,LH,Downtown Core,Downtown Core Fresh Market,grocery_anchor,neighborhood,3978,LH-LOC-0316,0.264,0.164,True,near_side,afternoon
LH-POI-0569,LH,Financial Row,Financial Row Museum,museum,minor,1564,LH-LOC-0230,0.207,0.129,False,near_side,evening
LH-POI-0570,LH,Cathedral Heights,Cathedral Heights Business Park,office_park,major,4445,LH-LOC-0241,0.533,0.331,False,near_side,evening
LH-POI-0571,LH,Harborfront,Founders Health Pavilion,hospital,flagship,17495,LH-LOC-0072,0.753,0.468,True,near_side,night
LH-POI-0572,LH,Harborfront,South Harborfront Apartments,residential_tower,minor,706,LH-LOC-0072,0.13,0.081,True,near_side,morning
LH-POI-0573,LH,Harborfront,Harborfront City Hall,government_building,flagship,16672,LH-LOC-0072,0.487,0.303,True,near_side,midday
LH-POI-0574,LH,Harborfront,Crescent Harborfront Entertainment District,entertainment_district,minor,579,LH-LOC-0072,0.072,0.045,True,far_side,night
LH-POI-0575,LH,Riverside Junction,Riverside Junction Entertainment District,entertainment_district,major,9519,LH-LOC-0242,0.793,0.493,False,far_side,night
LH-POI-0576,LH,Harborfront,Parkview Plaza,tourist_landmark,neighborhood,1509,LH-LOC-0147,0.21,0.13,False,far_side,afternoon
LH-POI-0577,LH,East Commons,East Commons Residences,residential_tower,neighborhood,1412,LH-LOC-0020,0.062,0.039,True,far_side,evening
LH-POI-0578,LH,East Commons,Union East Fresh Market,grocery_anchor,minor,579,LH-LOC-0020,0.192,0.119,True,near_side,evening
LH-POI-0579,LH,East Commons,Cedar East Entertainment District,entertainment_district,minor,281,LH-LOC-0020,0.122,0.076,True,far_side,afternoon
LH-POI-0580,LH,Downtown Core,Crescent Business Park,office_park,minor,2014,LH-LOC-0071,0.105,0.065,False,far_side,evening
LH-POI-0581,LH,Downtown Core,Parkview Grand Hotel,hotel_convention,major,10201,LH-LOC-0071,0.634,0.394,False,far_side,midday
LH-POI-0582,LH,Financial Row,Financial Row Business Park,office_park,flagship,45130,LH-LOC-0075,0.291,0.181,False,far_side,midday
LH-POI-0583,LH,Financial Row,Financial Row Tech Campus,corporate_campus,neighborhood,2866,LH-LOC-0075,0.121,0.075,False,near_side,evening
LH-POI-0584,LH,Riverside Junction,Riverside Junction Theater Row,entertainment_district,neighborhood,1483,LH-LOC-0172,0.126,0.078,False,near_side,night
LH-POI-0585,LH,North Terminus,North Terminus Health Pavilion,hospital,minor,574,LH-LOC-0333,0.14,0.087,False,far_side,afternoon
LH-POI-0586,LH,Downtown Core,South Corporate Campus,corporate_campus,neighborhood,5748,LH-LOC-0051,0.252,0.157,True,near_side,morning
LH-POI-0587,LH,Downtown Core,Downtown Core Market,grocery_anchor,neighborhood,4342,LH-LOC-0051,0.262,0.163,True,far_side,afternoon
LH-POI-0588,LH,Downtown Core,Harbor Grand Hotel,hotel_convention,neighborhood,7138,LH-LOC-0051,0.275,0.171,True,near_side,midday
LH-POI-0589,LH,Market Quarter,Heritage Market Theater Row,entertainment_district,minor,726,LH-LOC-0164,0.201,0.125,False,near_side,evening
LH-POI-0590,LH,Financial Row,Summit Stadium,stadium_arena,flagship,21906,LH-LOC-0005,0.185,0.115,True,near_side,evening
LH-POI-0591,LH,Financial Row,Metro Landmark Tower,tourist_landmark,flagship,18591,LH-LOC-0005,0.258,0.16,True,far_side,afternoon
ACS-POI-0001,ACS,Sunridge Acres,Heritage Sunridge Gallery,museum,minor,68,ACS-LOC-0179,0.218,0.135,False,far_side,night
ACS-POI-0002,ACS,Southgate Commons,Union Southgate Market,grocery_anchor,minor,312,ACS-LOC-0055,0.178,0.111,False,far_side,midday
ACS-POI-0003,ACS,Greenhollow,Union Mall,shopping_mall,neighborhood,1971,ACS-LOC-0152,0.482,0.3,False,near_side,midday
ACS-POI-0004,ACS,Maple Grove,Parkview Maple Museum,museum,neighborhood,4022,ACS-LOC-0107,0.198,0.123,True,near_side,evening
ACS-POI-0005,ACS,Maple Grove,Crescent Maple Corporate Center,office_park,minor,667,ACS-LOC-0107,0.099,0.062,True,far_side,morning
ACS-POI-0006,ACS,Windmere Park,Central Windmere Health Pavilion,hospital,minor,127,ACS-LOC-0198,0.062,0.039,False,far_side,morning
ACS-POI-0007,ACS,Fallowfield,Harbor Fallowfield Apartments,residential_tower,neighborhood,2249,ACS-LOC-0210,0.053,0.033,False,near_side,morning
ACS-POI-0008,ACS,Maple Grove,Maple Grove Gallery,museum,major,7915,ACS-LOC-0001,0.349,0.217,True,far_side,morning
ACS-POI-0009,ACS,Maple Grove,Landmark Hotel & Conference Center,hotel_convention,minor,1024,ACS-LOC-0001,0.162,0.101,True,far_side,morning
ACS-POI-0010,ACS,Maple Grove,Central Maple Mall,shopping_mall,minor,492,ACS-LOC-0001,0.116,0.072,True,near_side,evening
ACS-POI-0011,ACS,Brookview,Harbor Brookview Medical Center,hospital,minor,278,ACS-LOC-0066,0.155,0.096,False,far_side,night
ACS-POI-0012,ACS,Old Orchard,Landmark Old Historic District,tourist_landmark,neighborhood,738,ACS-LOC-0194,0.323,0.201,False,far_side,afternoon
ACS-POI-0013,ACS,Sunridge Acres,Grand Museum,museum,neighborhood,400,ACS-LOC-0029,0.316,0.196,False,far_side,night
ACS-POI-0014,ACS,Old Orchard,Old Orchard Grocery & Provisions,grocery_anchor,minor,225,ACS-LOC-0224,0.078,0.048,False,far_side,afternoon
ACS-POI-0015,ACS,Fallowfield,Harbor Fallowfield Grocery & Provisions,grocery_anchor,minor,125,ACS-LOC-0190,0.076,0.047,False,near_side,evening
ACS-POI-0016,ACS,Old Orchard,Grand Residences,residential_tower,minor,80,ACS-LOC-0134,0.113,0.07,False,near_side,evening
ACS-POI-0017,ACS,Sunridge Acres,Landmark Sunridge Corporate Campus,corporate_campus,neighborhood,762,ACS-LOC-0229,0.461,0.286,False,far_side,afternoon
ACS-POI-0018,ACS,Windmere Park,Windmere Park Health Pavilion,hospital,minor,515,ACS-LOC-0058,0.149,0.093,False,far_side,night
ACS-POI-0019,ACS,Maple Grove,Stone Hotel & Conference Center,hotel_convention,neighborhood,1261,ACS-LOC-0227,0.21,0.13,True,near_side,night
ACS-POI-0020,ACS,Maple Grove,Ivy Maple City Hall,government_building,neighborhood,1302,ACS-LOC-0227,0.345,0.214,True,far_side,afternoon
ACS-POI-0021,ACS,Windmere Park,Riverside Grocery & Provisions,grocery_anchor,minor,246,ACS-LOC-0038,0.26,0.162,False,far_side,midday
ACS-POI-0022,ACS,Sunridge Acres,Central Corporate Campus,corporate_campus,minor,116,ACS-LOC-0259,0.167,0.104,False,near_side,morning
ACS-POI-0023,ACS,Maple Grove,Maple Grove Tech Campus,corporate_campus,neighborhood,2850,ACS-LOC-0167,0.081,0.05,True,far_side,evening
ACS-POI-0024,ACS,Maple Grove,Union Maple Business Park,office_park,major,11038,ACS-LOC-0167,0.471,0.293,True,far_side,evening
ACS-POI-0025,ACS,Southgate Commons,Southgate Commons Shopping Center,shopping_mall,minor,94,ACS-LOC-0009,0.107,0.066,False,near_side,evening
ACS-POI-0026,ACS,Southgate Commons,Harbor Apartments,residential_tower,minor,91,ACS-LOC-0009,0.235,0.146,False,far_side,morning
ACS-POI-0027,ACS,Fallowfield,Fallowfield University,university,major,3489,ACS-LOC-0060,0.323,0.201,False,near_side,morning
ACS-POI-0028,ACS,Cobblestone Village,Crescent Cobblestone Mall,shopping_mall,minor,494,ACS-LOC-0151,0.049,0.03,False,near_side,afternoon
ACS-POI-0029,ACS,Maple Grove,Grand Maple Municipal Building,government_building,major,6835,ACS-LOC-0197,0.506,0.314,True,near_side,morning
ACS-POI-0030,ACS,Maple Grove,Maple Grove Grand Hotel,hotel_convention,major,7376,ACS-LOC-0197,0.103,0.064,True,near_side,evening
ACS-POI-0031,ACS,Pine Hatch,South Theater Row,entertainment_district,minor,406,ACS-LOC-0043,0.208,0.129,False,near_side,night
ACS-POI-0032,ACS,Greenhollow,South Shopping Center,shopping_mall,minor,494,ACS-LOC-0092,0.047,0.029,False,near_side,evening
ACS-POI-0033,ACS,Windmere Park,Windmere Park Shopping Center,shopping_mall,neighborhood,846,ACS-LOC-0002,0.323,0.201,True,near_side,evening
ACS-POI-0034,ACS,Windmere Park,Stone Windmere Fresh Market,grocery_anchor,major,3784,ACS-LOC-0002,0.236,0.147,True,near_side,midday
ACS-POI-0035,ACS,Windmere Park,Riverside Windmere Nightlife Quarter,entertainment_district,major,2473,ACS-LOC-0002,0.469,0.291,True,far_side,evening
ACS-POI-0036,ACS,Windmere Park,Landmark Towers,residential_tower,neighborhood,1477,ACS-LOC-0002,0.097,0.06,True,near_side,morning
ACS-POI-0037,ACS,Pine Hatch,Parkview Pine Market,grocery_anchor,minor,354,ACS-LOC-0203,0.24,0.149,False,near_side,evening
ACS-POI-0038,ACS,Maple Grove,Metro Gallery,museum,minor,1040,ACS-LOC-0247,0.035,0.022,True,far_side,midday
ACS-POI-0039,ACS,Maple Grove,Maple Grove Municipal Building,government_building,neighborhood,2539,ACS-LOC-0247,0.217,0.135,True,far_side,midday
ACS-POI-0040,ACS,Southgate Commons,Grand Southgate General Hospital,hospital,major,1721,ACS-LOC-0165,0.197,0.122,False,far_side,evening
ACS-POI-0041,ACS,Pine Hatch,Cedar Pine Shopping Center,shopping_mall,neighborhood,1099,ACS-LOC-0113,0.302,0.188,False,near_side,evening
ACS-POI-0042,ACS,Fallowfield,Riverside Apartments,residential_tower,minor,594,ACS-LOC-0070,0.282,0.175,False,far_side,night
ACS-POI-0043,ACS,Cobblestone Village,Central Cobblestone Entertainment District,entertainment_district,neighborhood,2567,ACS-LOC-0211,0.431,0.268,False,near_side,night
ACS-POI-0044,ACS,Greenhollow,Greenhollow Towers,residential_tower,flagship,10797,ACS-LOC-0026,0.533,0.331,True,far_side,evening
ACS-POI-0045,ACS,Greenhollow,Stone College,university,neighborhood,1849,ACS-LOC-0026,0.176,0.109,True,near_side,midday
ACS-POI-0046,ACS,Greenhollow,Greenhollow Galleria,shopping_mall,neighborhood,2228,ACS-LOC-0026,0.06,0.037,True,near_side,evening
ACS-POI-0047,ACS,Greenhollow,South Greenhollow Fresh Market,grocery_anchor,minor,642,ACS-LOC-0026,0.039,0.024,True,near_side,evening
ACS-POI-0048,ACS,Brookview,Brookview City Hall,government_building,minor,156,ACS-LOC-0206,0.139,0.086,False,far_side,midday
ACS-POI-0049,ACS,Greenhollow,Stone Residences,residential_tower,neighborhood,2181,ACS-LOC-0252,0.141,0.088,False,near_side,midday
ACS-POI-0050,ACS,Southgate Commons,Southgate Commons Towers,residential_tower,minor,94,ACS-LOC-0115,0.155,0.096,False,far_side,morning
ACS-POI-0051,ACS,Windmere Park,Riverside Windmere Health Pavilion,hospital,neighborhood,1507,ACS-LOC-0078,0.145,0.09,False,far_side,afternoon
ACS-POI-0052,ACS,Cobblestone Village,Cobblestone Village Fresh Market,grocery_anchor,neighborhood,2070,ACS-LOC-0071,0.455,0.283,False,near_side,morning
ACS-POI-0053,ACS,Fallowfield,Harbor Fallowfield Fresh Market,grocery_anchor,neighborhood,1255,ACS-LOC-0260,0.49,0.304,False,near_side,midday
ACS-POI-0054,ACS,Cobblestone Village,Cobblestone Village Shopping Center,shopping_mall,minor,506,ACS-LOC-0251,0.18,0.112,False,far_side,afternoon
ACS-POI-0055,ACS,Fallowfield,Crescent Fallowfield University,university,neighborhood,2128,ACS-LOC-0110,0.161,0.1,False,near_side,morning
ACS-POI-0056,ACS,Maple Grove,Landmark Maple Business Park,office_park,major,7849,ACS-LOC-0021,0.464,0.288,True,near_side,evening
ACS-POI-0057,ACS,Maple Grove,Maple Grove Tech Campus,corporate_campus,minor,559,ACS-LOC-0021,0.029,0.018,True,near_side,evening
ACS-POI-0058,ACS,Maple Grove,Stone Maple City Hall,government_building,minor,456,ACS-LOC-0021,0.099,0.062,True,far_side,morning
ACS-POI-0059,ACS,Sunridge Acres,Parkview Sunridge Office Commons,office_park,minor,61,ACS-LOC-0159,0.15,0.093,False,near_side,midday
ACS-POI-0060,ACS,Cobblestone Village,South Cobblestone Towers,residential_tower,neighborhood,1078,ACS-LOC-0181,0.439,0.273,False,near_side,night
ACS-POI-0061,ACS,Greenhollow,North Greenhollow Theater Row,entertainment_district,neighborhood,2378,ACS-LOC-0162,0.076,0.047,False,near_side,evening
ACS-POI-0062,ACS,Windmere Park,Parkview Windmere Galleria,shopping_mall,neighborhood,976,ACS-LOC-0048,0.076,0.047,False,far_side,afternoon
ACS-POI-0063,ACS,Greenhollow,Grand Residences,residential_tower,major,3839,ACS-LOC-0202,0.583,0.362,False,near_side,afternoon
ACS-POI-0064,ACS,Sunridge Acres,Central Sunridge Corporate Campus,corporate_campus,neighborhood,772,ACS-LOC-0119,0.195,0.121,False,far_side,morning
ACS-POI-0065,ACS,Brookview,Metro Brookview Mall,shopping_mall,minor,202,ACS-LOC-0176,0.254,0.158,False,far_side,evening
ACS-POI-0066,ACS,Brookview,Brookview Shopping Center,shopping_mall,minor,258,ACS-LOC-0076,0.178,0.111,False,far_side,evening
ACS-POI-0067,ACS,Greenhollow,Cedar Grocery & Provisions,grocery_anchor,minor,614,ACS-LOC-0016,0.097,0.06,False,near_side,evening
ACS-POI-0068,ACS,Greenhollow,Crescent Municipal Building,government_building,minor,270,ACS-LOC-0016,0.037,0.023,False,near_side,night
ACS-POI-0069,ACS,Fallowfield,Fallowfield Theater Row,entertainment_district,neighborhood,2263,ACS-LOC-0200,0.317,0.197,False,near_side,evening
ACS-POI-0070,ACS,Brookview,Crescent Nightlife Quarter,entertainment_district,minor,261,ACS-LOC-0166,0.22,0.137,False,near_side,midday
ACS-POI-0071,ACS,Pine Hatch,Cedar Pine Plaza,tourist_landmark,major,4114,ACS-LOC-0123,0.753,0.468,False,far_side,midday
ACS-POI-0072,ACS,Pine Hatch,Riverside Galleria,shopping_mall,minor,305,ACS-LOC-0017,0.133,0.083,False,far_side,evening
ACS-POI-0073,ACS,Pine Hatch,Stone Pine Office Commons,office_park,flagship,12904,ACS-LOC-0017,1.009,0.627,False,near_side,afternoon
ACS-POI-0074,ACS,Southgate Commons,Southgate Commons Entertainment District,entertainment_district,major,3362,ACS-LOC-0045,0.553,0.344,False,near_side,night
ACS-POI-0075,ACS,Greenhollow,Greenhollow Corporate Center,office_park,neighborhood,1021,ACS-LOC-0052,0.291,0.181,False,far_side,evening
ACS-POI-0076,ACS,Sunridge Acres,Union Mall,shopping_mall,minor,128,ACS-LOC-0199,0.044,0.027,False,far_side,evening
ACS-POI-0077,ACS,Pine Hatch,Pine Hatch Galleria,shopping_mall,minor,202,ACS-LOC-0063,0.129,0.08,False,far_side,evening
ACS-POI-0078,ACS,Maple Grove,Founders Maple Grocery & Provisions,grocery_anchor,neighborhood,2314,ACS-LOC-0047,0.257,0.16,True,near_side,midday
ACS-POI-0079,ACS,Maple Grove,Union Maple Office Commons,office_park,minor,748,ACS-LOC-0047,0.159,0.099,True,near_side,morning
ACS-POI-0080,ACS,Old Orchard,Central Shopping Center,shopping_mall,minor,197,ACS-LOC-0204,0.088,0.055,False,far_side,morning
ACS-POI-0081,ACS,Windmere Park,Parkview General Hospital,hospital,major,4191,ACS-LOC-0178,0.672,0.418,False,near_side,midday
ACS-POI-0082,ACS,Windmere Park,Union Towers,residential_tower,minor,554,ACS-LOC-0098,0.21,0.13,False,near_side,night
ACS-POI-0083,ACS,Brookview,Stone Corporate Center,office_park,neighborhood,541,ACS-LOC-0046,0.087,0.054,False,near_side,midday
ACS-POI-0084,ACS,Old Orchard,Old Orchard Market,grocery_anchor,minor,63,ACS-LOC-0044,0.048,0.03,False,far_side,afternoon
ACS-POI-0085,ACS,Sunridge Acres,Landmark Corporate Center,office_park,flagship,6395,ACS-LOC-0059,0.892,0.554,False,far_side,morning
ACS-POI-0086,ACS,Sunridge Acres,Landmark Corporate Center,office_park,neighborhood,958,ACS-LOC-0023,0.221,0.137,True,near_side,morning
ACS-POI-0087,ACS,Sunridge Acres,Metro Civic Center,government_building,minor,220,ACS-LOC-0023,0.081,0.05,True,near_side,morning
ACS-POI-0088,ACS,Sunridge Acres,Summit Convention Center,hotel_convention,minor,237,ACS-LOC-0023,0.207,0.129,True,near_side,afternoon
ACS-POI-0089,ACS,Brookview,Central Brookview Entertainment District,entertainment_district,minor,209,ACS-LOC-0226,0.291,0.181,False,near_side,afternoon
ACS-POI-0090,ACS,Maple Grove,Central Headquarters Campus,corporate_campus,neighborhood,3235,ACS-LOC-0097,0.314,0.195,True,near_side,morning
